sentiment_polarity,publish_date,Date,sentiment_subjectivity,Open,High,Low,Close,Volume
0.1430555555555555,{'$date': '2017-01-26T10:35:00.000+0000'},2017-01-26,0.4262152777777778,837.81,838.0,827.01,832.15,2973891.0
0.0,{'$date': '2017-02-28T00:00:00.000+0000'},2017-02-28,0.0,825.61,828.54,820.2,823.21,2260769.0
0.0,{'$date': '2017-02-28T00:00:00.000+0000'},2017-02-28,0.0,825.61,828.54,820.2,823.21,2260769.0
0.2095701298701299,{'$date': '2017-02-28T10:26:24.000+0000'},2017-02-28,0.4466409090909091,825.61,828.54,820.2,823.21,2260769.0
0.1324115646258504,{'$date': '2017-02-28T05:36:12.000+0000'},2017-02-28,0.4595328798185942,825.61,828.54,820.2,823.21,2260769.0
0.061822916666666665,{'$date': '2017-02-28T00:00:00.000+0000'},2017-02-28,0.3123958333333333,825.61,828.54,820.2,823.21,2260769.0
0.05879928315412185,{'$date': '2017-02-28T00:00:00.000+0000'},2017-02-28,0.3253405017921147,825.61,828.54,820.2,823.21,2260769.0
0.009329004329004327,{'$date': '2017-02-28T06:24:11.000+0000'},2017-02-28,0.2523593073593073,825.61,828.54,820.2,823.21,2260769.0
0.0,{'$date': '2017-02-27T00:00:00.000+0000'},2017-02-27,0.0,824.55,830.5,824.0,829.28,1101466.0
0.0,{'$date': '2017-02-27T00:00:00.000+0000'},2017-02-27,0.0,824.55,830.5,824.0,829.28,1101466.0
0.04036796536796537,{'$date': '2017-02-27T00:00:00.000+0000'},2017-02-27,0.4279942279942281,824.55,830.5,824.0,829.28,1101466.0
0.2131048387096774,{'$date': '2017-02-27T00:00:00.000+0000'},2017-02-27,0.4051459293394777,824.55,830.5,824.0,829.28,1101466.0
0.08601351351351352,{'$date': '2017-02-27T00:00:00.000+0000'},2017-02-27,0.3806531531531531,824.55,830.5,824.0,829.28,1101466.0
0.15,{'$date': '2017-02-27T00:00:00.000+0000'},2017-02-27,0.05,824.55,830.5,824.0,829.28,1101466.0
0.02727492314448836,{'$date': '2017-02-27T00:00:00.000+0000'},2017-02-27,0.2782367149758454,824.55,830.5,824.0,829.28,1101466.0
-0.001477272727272732,{'$date': '2017-02-27T09:57:45.000+0000'},2017-02-27,0.3316382575757576,824.55,830.5,824.0,829.28,1101466.0
0.012006269592476491,{'$date': '2017-01-04T00:00:00.000+0000'},2017-01-04,0.3142737722048067,788.36,791.34,783.16,786.9,1072958.0
0.1600970017636685,{'$date': '2017-01-04T00:00:00.000+0000'},2017-01-04,0.3816578483245149,788.36,791.34,783.16,786.9,1072958.0
-0.02359307359307359,{'$date': '2017-01-04T23:40:09.000+0000'},2017-01-04,0.347348484848485,788.36,791.34,783.16,786.9,1072958.0
-0.01712962962962963,{'$date': '2016-12-22T11:15:52.000+0000'},2016-12-22,0.306712962962963,792.36,793.32,788.58,791.26,972169.0
0.156095145988763,{'$date': '2016-12-22T15:24:26.000+0000'},2016-12-22,0.4358777747075618,792.36,793.32,788.58,791.26,972169.0
0.17354651162790696,{'$date': '2016-12-22T00:00:00.000+0000'},2016-12-22,0.5157622739018086,792.36,793.32,788.58,791.26,972169.0
0.0385357142857143,{'$date': '2017-02-21T00:00:00.000+0000'},2017-02-21,0.2958180272108842,828.66,833.45,828.35,831.66,1262337.0
0.00165099268547545,{'$date': '2017-02-21T00:00:00.000+0000'},2017-02-21,0.264858934169279,828.66,833.45,828.35,831.66,1262337.0
0.1661745661745662,{'$date': '2017-02-21T17:42:08.000+0000'},2017-02-21,0.3983053983053983,828.66,833.45,828.35,831.66,1262337.0
0.1801717171717172,{'$date': '2016-12-09T00:00:00.000+0000'},2016-12-09,0.4877301587301587,780.0,789.43,779.02,789.29,1821914.0
0.06463068181818182,{'$date': '2016-12-09T00:00:00.000+0000'},2016-12-09,0.4336647727272726,780.0,789.43,779.02,789.29,1821914.0
0.029383116883116882,{'$date': '2016-12-09T00:00:00.000+0000'},2016-12-09,0.3771103896103896,780.0,789.43,779.02,789.29,1821914.0
0.09695391414141412,{'$date': '2016-12-09T05:58:31.000+0000'},2016-12-09,0.4824273989898989,780.0,789.43,779.02,789.29,1821914.0
0.0909322820037106,{'$date': '2016-12-09T18:39:19.000+0000'},2016-12-09,0.4096790610183466,780.0,789.43,779.02,789.29,1821914.0
0.1194739808802309,{'$date': '2016-12-08T04:33:17.000+0000'},2016-12-08,0.3741251803751804,772.48,778.18,767.23,776.42,1488059.0
0.04263273491214668,{'$date': '2016-12-08T06:39:26.000+0000'},2016-12-08,0.3612442704354469,772.48,778.18,767.23,776.42,1488059.0
-0.0935897435897436,{'$date': '2016-12-08T15:13:51.000+0000'},2016-12-08,0.5158119658119659,772.48,778.18,767.23,776.42,1488059.0
0.1081175511731067,{'$date': '2016-12-08T13:52:30.000+0000'},2016-12-08,0.4947016460905349,772.48,778.18,767.23,776.42,1488059.0
0.09777268862090292,{'$date': '2017-01-05T17:01:37.000+0000'},2017-01-05,0.5060180890538034,786.08,794.48,785.02,794.02,1335167.0
0.1374289772727273,{'$date': '2017-01-05T06:47:57.000+0000'},2017-01-05,0.3764001623376624,786.08,794.48,785.02,794.02,1335167.0
0.1040858353116418,{'$date': '2016-12-02T00:00:00.000+0000'},2016-12-02,0.4362881348042638,744.59,754.0,743.1,750.5,1452484.0
0.1453400673400674,{'$date': '2016-12-02T00:00:00.000+0000'},2016-12-02,0.4456368446368447,744.59,754.0,743.1,750.5,1452484.0
0.1219230346947738,{'$date': '2017-02-15T00:00:00.000+0000'},2017-02-15,0.3789745278875714,819.36,823.0,818.47,818.98,1313617.0
0.07739109848484849,{'$date': '2017-02-15T00:00:00.000+0000'},2017-02-15,0.3203835227272727,819.36,823.0,818.47,818.98,1313617.0
0.060660173160173164,{'$date': '2017-02-15T00:00:00.000+0000'},2017-02-15,0.3629148629148629,819.36,823.0,818.47,818.98,1313617.0
0.06799549549549551,{'$date': '2017-02-15T00:00:00.000+0000'},2017-02-15,0.3689414414414414,819.36,823.0,818.47,818.98,1313617.0
0.0564351851851852,{'$date': '2017-02-15T00:00:00.000+0000'},2017-02-15,0.3574537037037037,819.36,823.0,818.47,818.98,1313617.0
0.02233465608465609,{'$date': '2017-02-15T00:00:00.000+0000'},2017-02-15,0.3012125220458554,819.36,823.0,818.47,818.98,1313617.0
0.0001067493112947621,{'$date': '2017-02-15T00:00:00.000+0000'},2017-02-15,0.2996866391184573,819.36,823.0,818.47,818.98,1313617.0
0.1168929267613478,{'$date': '2017-02-15T15:48:31.000+0000'},2017-02-15,0.4508273889852837,819.36,823.0,818.47,818.98,1313617.0
0.1151933251933252,{'$date': '2017-03-08T00:00:00.000+0000'},2017-03-08,0.4091351241351242,833.51,838.15,831.79,835.37,989773.0
-0.044634840468173786,{'$date': '2017-03-08T00:00:00.000+0000'},2017-03-08,0.3441418149751484,833.51,838.15,831.79,835.37,989773.0
0.05818627450980391,{'$date': '2017-03-08T00:00:00.000+0000'},2017-03-08,0.2940196078431372,833.51,838.15,831.79,835.37,989773.0
-0.034338023088023084,{'$date': '2017-03-08T00:00:00.000+0000'},2017-03-08,0.3547276334776335,833.51,838.15,831.79,835.37,989773.0
0.05994949494949494,{'$date': '2017-03-08T00:00:00.000+0000'},2017-03-08,0.3059595959595959,833.51,838.15,831.79,835.37,989773.0
0.02074074074074074,{'$date': '2017-03-08T00:00:00.000+0000'},2017-03-08,0.3416049382716049,833.51,838.15,831.79,835.37,989773.0
0.09839743589743592,{'$date': '2017-03-08T12:10:22.000+0000'},2017-03-08,0.3791666666666667,833.51,838.15,831.79,835.37,989773.0
0.0744489146119581,{'$date': '2017-03-08T00:00:00.000+0000'},2017-03-08,0.4259310496267017,833.51,838.15,831.79,835.37,989773.0
0.1413862024500323,{'$date': '2016-12-20T00:00:00.000+0000'},2016-12-20,0.4788652482269505,796.76,798.65,793.27,796.42,951014.0
0.1036363636363636,{'$date': '2016-12-20T00:00:00.000+0000'},2016-12-20,0.2354545454545454,796.76,798.65,793.27,796.42,951014.0
