publish_date,sentiment_subjectivity,sentiment_polarity,Date
{'$date': '2017-01-09T17:28:27.000+0000'},0.4037296506310592,0.1076172184622889,2017-01-09
{'$date': '2017-01-09T06:48:08.000+0000'},0.5373333333333332,-0.0751111111111111,2017-01-09
{'$date': '2017-01-09T07:01:28.000+0000'},0.4405570530098831,0.1122282120395328,2017-01-09
{'$date': '2017-01-04T11:22:00.000+0000'},0.5063749508067689,0.2615055588351044,2017-01-04
{'$date': '2017-01-05T15:49:12.000+0000'},0.4102276334776335,0.1553170995670996,2017-01-05
{'$date': '2017-01-05T07:22:00.000+0000'},0.4500524215367963,0.1482988365800866,2017-01-05
{'$date': '2017-01-06T00:00:00.000+0000'},0.4401960784313725,0.2598039215686274,2017-01-06
{'$date': '2017-01-06T11:03:02.000+0000'},0.4701780492898915,0.09164839181286549,2017-01-06
{'$date': '2017-01-06T13:09:00.000+0000'},0.3876544187519797,0.09965288776264385,2017-01-06
{'$date': '2017-01-06T14:07:25.000+0000'},0.4652632886239444,0.1788783620750834,2017-01-06
{'$date': '2017-01-06T14:14:00.000+0000'},0.5102564935064933,0.2070132575757576,2017-01-06
{'$date': '2017-01-06T14:39:36.000+0000'},0.4985198452341309,0.09087662337662339,2017-01-06
{'$date': '2017-01-06T17:54:54.000+0000'},0.5143434343434342,0.09748917748917749,2017-01-06
{'$date': '2017-01-10T07:47:00.000+0000'},0.5132683982683981,0.2047737111373475,2017-01-10
{'$date': '2017-01-10T08:46:00.000+0000'},0.4337693707258923,0.1978809837505489,2017-01-10
{'$date': '2017-01-10T08:57:44.000+0000'},0.2681944444444444,0.02847222222222222,2017-01-10
{'$date': '2017-01-10T11:09:00.000+0000'},0.4761539927577662,0.1824716844999864,2017-01-10
{'$date': '2017-01-10T13:46:00.000+0000'},0.5104683195592283,0.1768588013717884,2017-01-10
{'$date': '2017-01-11T11:06:13.000+0000'},0.4588031233998976,0.1057834101382488,2017-01-11
{'$date': '2017-01-11T12:10:15.000+0000'},0.3913947163947163,0.1215423465423465,2017-01-11
{'$date': '2017-01-11T13:43:37.000+0000'},0.3719821366373091,0.0801674379260586,2017-01-11
{'$date': '2017-01-11T15:13:00.000+0000'},0.5220839131106987,0.1823777958152958,2017-01-11
{'$date': '2017-01-11T15:20:09.000+0000'},0.4983488733488733,0.1409881784881785,2017-01-11
{'$date': '2017-01-09T01:00:00.000+0000'},0.4413194444444444,0.1854166666666667,2017-01-09
{'$date': '2017-01-09T11:18:00.000+0000'},0.427444546194546,0.1091244403744404,2017-01-09
{'$date': '2017-01-09T13:29:00.000+0000'},0.5075853940579965,0.1874607128031786,2017-01-09
{'$date': '2017-01-10T00:00:00.000+0000'},0.1638888888888889,0.04166666666666666,2017-01-10
{'$date': '2017-01-10T11:18:27.000+0000'},0.3679603626825849,0.1311823927101705,2017-01-10
{'$date': '2017-01-10T12:15:32.000+0000'},0.4684090521187295,0.1819191143384692,2017-01-10
{'$date': '2017-01-10T15:44:25.000+0000'},0.4873899067202638,0.212042297979798,2017-01-10
{'$date': '2017-01-10T15:53:23.000+0000'},0.5218591227893553,0.1994196952917883,2017-01-10
{'$date': '2017-01-10T16:07:00.000+0000'},0.4806664332399625,0.2565038515406163,2017-01-10
{'$date': '2017-01-10T16:37:51.000+0000'},0.4465343915343915,0.1668667328042328,2017-01-10
{'$date': '2017-01-13T06:26:00.000+0000'},0.4778426688487662,0.1720312884947031,2017-01-13
{'$date': '2017-01-13T12:06:00.000+0000'},0.5485855230041277,0.09503989227826436,2017-01-13
{'$date': '2017-01-14T08:13:00.000+0000'},0.5172936259143154,0.2171421107628005,2017-01-14
{'$date': '2017-01-15T07:02:00.000+0000'},0.5127009715091108,0.1573338870431894,2017-01-15
{'$date': '2017-01-15T11:21:00.000+0000'},0.4903054691787085,0.1339125663069325,2017-01-15
{'$date': '2017-01-16T06:16:00.000+0000'},0.4696916287176027,0.2207334007983359,2017-01-16
{'$date': '2017-01-17T00:00:00.000+0000'},0.1722222222222222,0.1222222222222222,2017-01-17
{'$date': '2017-01-17T12:31:00.000+0000'},0.4353670634920634,0.2311823593073593,2017-01-17
{'$date': '2017-01-17T15:06:14.000+0000'},0.4326718679330622,0.06483680084426352,2017-01-17
{'$date': '2017-01-17T16:38:01.000+0000'},0.4412177328843997,-0.0829124579124579,2017-01-17
{'$date': '2017-01-11T08:38:05.000+0000'},0.419083694083694,-0.08106060606060603,2017-01-11
{'$date': '2017-01-11T00:00:00.000+0000'},0.5412698412698413,0.1492063492063492,2017-01-11
{'$date': '2017-01-11T09:38:01.000+0000'},0.4080143540669858,-0.09345095693779902,2017-01-11
{'$date': '2017-01-11T10:57:00.000+0000'},0.4621987734487733,0.2257548701298701,2017-01-11
{'$date': '2017-01-12T14:35:00.000+0000'},0.5505312306740876,0.2060797773654917,2017-01-12
{'$date': '2017-01-12T15:15:24.000+0000'},0.4601048218029348,0.149329140461216,2017-01-12
{'$date': '2017-01-12T16:40:36.000+0000'},0.557659181096681,0.112916553932179,2017-01-12
{'$date': '2017-01-12T06:38:30.000+0000'},0.4475203252032521,0.1669105691056911,2017-01-12
{'$date': '2017-01-12T07:26:08.000+0000'},0.4129296208841662,0.04858487472123835,2017-01-12
{'$date': '2017-01-13T14:36:00.000+0000'},0.4483038348082595,0.222255583649389,2017-01-13
{'$date': '2017-01-19T07:44:00.000+0000'},0.4699273607748183,0.2182889426957224,2017-01-19
{'$date': '2017-01-19T09:38:01.000+0000'},0.4068280632411067,-0.07896245059288537,2017-01-19
{'$date': '2017-01-20T14:34:05.000+0000'},0.4084791435954226,0.09447984831705762,2017-01-20
{'$date': '2017-01-20T16:29:41.000+0000'},0.4947716513505986,0.1351434140907825,2017-01-20
{'$date': '2017-01-20T17:23:00.000+0000'},0.5197784098890292,0.1996172215198764,2017-01-20
{'$date': '2017-01-20T10:49:48.000+0000'},0.3775983575248279,0.04534218232747646,2017-01-20
{'$date': '2017-01-20T11:00:05.000+0000'},0.3083333333333333,0.03380952380952381,2017-01-20
{'$date': '2017-01-21T06:10:00.000+0000'},0.4529293904293903,0.2193086755586756,2017-01-21
{'$date': '2017-01-22T17:00:00.000+0000'},0.5383429339477727,0.2242396313364055,2017-01-22
{'$date': '2017-01-23T13:38:01.000+0000'},0.5021043771043773,-0.04520202020202021,2017-01-23
{'$date': '2017-01-17T06:29:11.000+0000'},0.4566581155470045,0.1740806210250654,2017-01-17
{'$date': '2017-01-17T09:22:02.000+0000'},0.3450880990354674,0.04631465026201869,2017-01-17
{'$date': '2017-01-18T12:00:21.000+0000'},0.4292629946885266,0.1812966289030119,2017-01-18
{'$date': '2017-01-18T13:15:46.000+0000'},0.5048430735930737,0.1314529220779221,2017-01-18
{'$date': '2017-01-18T13:43:00.000+0000'},0.4975411659991096,0.1299955496217178,2017-01-18
{'$date': '2017-01-18T15:58:32.000+0000'},0.5343325496342737,0.1065714099119272,2017-01-18
{'$date': '2017-01-18T16:03:00.000+0000'},0.4965257531584061,0.1775237800748004,2017-01-18
{'$date': '2017-01-18T01:00:00.000+0000'},0.3333333333333333,0.3333333333333333,2017-01-18
{'$date': '2017-01-19T07:08:00.000+0000'},0.5560529255690546,0.2076227133081972,2017-01-19
{'$date': '2017-01-19T07:38:04.000+0000'},0.2661947342275212,-0.06251862891207152,2017-01-19
{'$date': '2017-01-23T15:13:31.000+0000'},0.3381654381654382,0.08632268632268632,2017-01-23
{'$date': '2017-01-23T16:05:38.000+0000'},0.4123170646557743,0.1486939673229996,2017-01-23
{'$date': '2017-01-23T07:23:01.000+0000'},0.439047619047619,0.07699855699855702,2017-01-23
{'$date': '2017-01-23T08:30:00.000+0000'},0.4244641094641095,0.1346085371085371,2017-01-23
{'$date': '2017-01-23T14:21:00.000+0000'},0.4882662231559289,0.09897117180205414,2017-01-23
{'$date': '2017-01-24T17:00:29.000+0000'},0.4866637887705303,0.0674475493295718,2017-01-24
{'$date': '2017-01-24T07:05:29.000+0000'},0.3863894811656005,0.07579068941009239,2017-01-24
{'$date': '2017-01-24T07:06:56.000+0000'},0.4395436507936506,0.1097809829059829,2017-01-24
{'$date': '2017-01-24T07:14:55.000+0000'},0.4244417862838916,0.1273325358851674,2017-01-24
{'$date': '2017-01-24T09:12:00.000+0000'},0.4958234126984127,0.1849801587301587,2017-01-24
{'$date': '2017-01-27T00:00:00.000+0000'},0.3406713286713287,0.02871678321678321,2017-01-27
{'$date': '2017-01-27T00:00:00.000+0000'},0.3236779560308972,0.05100453060011884,2017-01-27
{'$date': '2017-01-27T00:00:00.000+0000'},0.3236779560308972,0.05100453060011884,2017-01-27
{'$date': '2017-01-27T00:00:00.000+0000'},0.348851187935695,0.05319213259354104,2017-01-27
{'$date': '2017-01-27T12:42:00.000+0000'},0.4629341029341028,0.1436976911976912,2017-01-27
{'$date': '2017-01-27T15:10:22.000+0000'},0.3963393993713142,0.09368102642038809,2017-01-27
{'$date': '2017-01-27T15:48:38.000+0000'},0.4089912280701755,0.1456140350877193,2017-01-27
{'$date': '2017-01-27T00:00:00.000+0000'},0.3514272133095662,0.04914319667260843,2017-01-27
{'$date': '2017-01-27T16:30:57.000+0000'},0.396891414141414,0.08183964646464646,2017-01-27
{'$date': '2017-01-27T17:10:53.000+0000'},0.3899521531100478,0.01391547049441786,2017-01-27
{'$date': '2017-01-26T00:00:00.000+0000'},0.4413194444444444,0.1854166666666667,2017-01-26
{'$date': '2017-01-26T14:23:25.000+0000'},0.4367075517075517,0.1381755965451618,2017-01-26
{'$date': '2017-01-26T14:38:04.000+0000'},0.4033427054045608,0.1343017806935333,2017-01-26
{'$date': '2017-01-26T01:00:00.000+0000'},0.3945816372682044,0.03504862053369517,2017-01-26
{'$date': '2017-01-26T16:38:48.000+0000'},0.4398777692895335,-0.08426916221033869,2017-01-26
{'$date': '2017-01-26T01:00:00.000+0000'},0.3908730158730159,0.1343650793650794,2017-01-26
{'$date': '2017-01-26T01:00:00.000+0000'},0.365976535541753,0.1192201518288475,2017-01-26
{'$date': '2017-01-26T09:43:52.000+0000'},0.4865319865319865,0.2255892255892256,2017-01-26
{'$date': '2017-01-26T09:56:57.000+0000'},0.4451108095884215,0.1570805065581185,2017-01-26
{'$date': '2017-01-26T01:00:00.000+0000'},0.2212121212121212,0.01328671328671329,2017-01-26
{'$date': '2017-01-27T17:34:14.000+0000'},0.4767340067340068,0.06177915518824609,2017-01-27
{'$date': '2017-01-27T06:05:00.000+0000'},0.5430625300625299,0.2780272246272247,2017-01-27
{'$date': '2017-01-27T07:00:00.000+0000'},0.4525006725854182,0.1564471592437694,2017-01-27
{'$date': '2017-01-27T07:27:26.000+0000'},0.3994824016563145,0.0513975155279503,2017-01-27
{'$date': '2017-01-27T10:42:40.000+0000'},0.3659116809116809,0.01096866096866097,2017-01-27
{'$date': '2017-01-29T00:00:00.000+0000'},0.4278619528619528,0.01327260702260701,2017-01-29
{'$date': '2017-01-29T17:17:00.000+0000'},0.4614677516576249,0.1490405866988145,2017-01-29
{'$date': '2017-01-30T00:00:00.000+0000'},0.3364463786804213,0.006340532989469161,2017-01-30
{'$date': '2017-01-30T00:00:00.000+0000'},0.3364463786804213,0.006340532989469161,2017-01-30
{'$date': '2017-01-30T00:00:00.000+0000'},0.4753333333333332,0.01533333333333332,2017-01-30
{'$date': '2017-01-30T14:07:05.000+0000'},0.3605,0.03700000000000001,2017-01-30
{'$date': '2017-01-30T15:51:08.000+0000'},0.4124123267305085,0.1226788447242993,2017-01-30
{'$date': '2017-01-30T17:34:49.000+0000'},0.4744915824915824,0.1661060606060606,2017-01-30
{'$date': '2017-01-30T06:43:00.000+0000'},0.4730276526194892,0.2814272462231646,2017-01-30
{'$date': '2017-01-30T07:10:16.000+0000'},0.4876773689273688,0.1901725589225589,2017-01-30
{'$date': '2017-01-30T08:16:00.000+0000'},0.5470360284876412,0.2034899688125494,2017-01-30
{'$date': '2017-01-30T12:23:00.000+0000'},0.46700234047795,0.1821008429240137,2017-01-30
{'$date': '2017-01-30T15:30:00.000+0000'},0.4434360721245967,0.2022257114470229,2017-01-30
{'$date': '2017-01-31T13:17:07.000+0000'},0.427387345877445,0.1342479247924793,2017-01-31
{'$date': '2017-01-31T14:38:03.000+0000'},0.3287240082322048,-0.08394720034064299,2017-01-31
{'$date': '2017-01-31T15:15:00.000+0000'},0.4652606060606058,0.1407610389610389,2017-01-31
{'$date': '2017-01-31T15:16:04.000+0000'},0.4070952380952381,0.0710952380952381,2017-01-31
{'$date': '2017-01-31T17:10:33.000+0000'},0.4704312354312353,0.1099082167832168,2017-01-31
{'$date': '2017-01-31T06:32:33.000+0000'},0.5506666666666666,-0.05844444444444443,2017-01-31
{'$date': '2017-01-31T07:13:00.000+0000'},0.4567218671980576,0.2426121761836047,2017-01-31
{'$date': '2017-01-31T07:44:00.000+0000'},0.4626036392985544,0.3076894856555874,2017-01-31
{'$date': '2017-01-31T10:06:57.000+0000'},0.4316354016354016,0.1497498797498798,2017-01-31
{'$date': '2017-02-01T12:30:07.000+0000'},0.491036660601878,0.05668355396616264,2017-02-01
{'$date': '2017-02-01T14:40:32.000+0000'},0.4211045832474404,0.09106172266886554,2017-02-01
{'$date': '2017-02-01T15:51:10.000+0000'},0.4467236467236467,0.1226284958427816,2017-02-01
{'$date': '2017-02-01T17:12:09.000+0000'},0.4885587301587301,0.1466095238095238,2017-02-01
{'$date': '2017-02-01T17:12:48.000+0000'},0.4086163522012577,0.1324356775300172,2017-02-01
{'$date': '2017-02-01T09:30:58.000+0000'},0.458154522853318,0.1389403501451695,2017-02-01
{'$date': '2017-02-01T09:38:03.000+0000'},0.4347774621212123,-0.09339488636363634,2017-02-01
{'$date': '2017-02-01T14:25:00.000+0000'},0.428826291079812,0.1836485580147552,2017-02-01
{'$date': '2017-02-02T15:07:59.000+0000'},0.4682604735883424,0.05638823835545147,2017-02-02
{'$date': '2017-02-02T07:38:03.000+0000'},0.5629160457029305,0.1243666169895677,2017-02-02
{'$date': '2017-02-02T07:44:14.000+0000'},0.4903025793650794,0.1012710813492064,2017-02-02
{'$date': '2017-02-03T00:00:00.000+0000'},0.3510776662950576,0.02765700483091787,2017-02-03
{'$date': '2017-02-03T16:38:04.000+0000'},0.4471896383186708,-0.09479472140762461,2017-02-03
{'$date': '2017-02-03T08:28:00.000+0000'},0.4593856633562514,0.1228514132925897,2017-02-03
{'$date': '2017-02-05T15:13:00.000+0000'},0.4562464985994396,0.1389279348102877,2017-02-05
{'$date': '2017-02-05T06:20:00.000+0000'},0.4665267272410126,0.1594116201259058,2017-02-05
{'$date': '2017-02-05T07:08:00.000+0000'},0.4970133923504708,0.2129153493198437,2017-02-05
{'$date': '2017-02-06T15:32:00.000+0000'},0.4540975228475227,0.2252405002405002,2017-02-06
{'$date': '2017-02-06T15:38:02.000+0000'},0.4156336088154271,-0.09803719008264462,2017-02-06
{'$date': '2017-02-06T16:38:01.000+0000'},0.4346969696969699,-0.1053409090909091,2017-02-06
{'$date': '2017-02-06T16:38:03.000+0000'},0.2886964886964886,-0.04704184704184702,2017-02-06
{'$date': '2017-02-06T01:00:00.000+0000'},0.4786458333333333,0.1859375,2017-02-06
{'$date': '2017-02-06T06:38:04.000+0000'},0.3657773386034257,-0.04298418972332015,2017-02-06
{'$date': '2017-02-06T08:54:59.000+0000'},0.3318390804597701,0.002643678160919544,2017-02-06
{'$date': '2017-02-07T11:30:40.000+0000'},0.4442967032967032,0.08810256410256412,2017-02-07
{'$date': '2017-02-07T06:29:00.000+0000'},0.4454761904761904,0.1621862934362934,2017-02-07
{'$date': '2017-02-07T07:07:09.000+0000'},0.5695778381824893,0.1498859022114836,2017-02-07
{'$date': '2017-02-07T13:43:00.000+0000'},0.4453740232513816,0.1429329004329004,2017-02-07
{'$date': '2017-02-08T15:23:00.000+0000'},0.4631462585034012,0.1634098639455782,2017-02-08
{'$date': '2017-02-08T16:48:00.000+0000'},0.4754442075337597,0.1504530916844349,2017-02-08
{'$date': '2017-02-08T08:38:03.000+0000'},0.4257575757575757,-0.1072727272727273,2017-02-08
{'$date': '2017-02-08T10:28:00.000+0000'},0.469703941501694,0.1694341894060995,2017-02-08
{'$date': '2017-02-09T14:30:00.000+0000'},0.5085176439721893,0.1612706611570248,2017-02-09
{'$date': '2017-02-09T15:09:54.000+0000'},0.4634229620145113,0.1361982501067008,2017-02-09
{'$date': '2017-02-09T16:00:00.000+0000'},0.457450681628313,0.138907875749981,2017-02-09
{'$date': '2017-02-09T11:01:00.000+0000'},0.4472060252672497,0.1310617103984451,2017-02-09
{'$date': '2017-02-09T11:09:00.000+0000'},0.6008008658008658,0.3042821067821067,2017-02-09
{'$date': '2017-02-09T12:07:00.000+0000'},0.4683398045253715,0.1709126240311807,2017-02-09
{'$date': '2017-02-10T00:00:00.000+0000'},0.3242997198879551,-0.0103641456582633,2017-02-10
{'$date': '2017-02-10T11:10:34.000+0000'},0.4470985832349468,0.1082280598189689,2017-02-10
{'$date': '2017-02-10T12:49:38.000+0000'},0.4802469135802469,0.133179012345679,2017-02-10
{'$date': '2017-02-10T13:36:04.000+0000'},0.510037185037185,0.1963689088689088,2017-02-10
{'$date': '2017-02-10T15:46:50.000+0000'},0.4842392822231532,0.2033680701019411,2017-02-10
{'$date': '2017-02-10T16:25:09.000+0000'},0.4434505431675243,0.04276607040757984,2017-02-10
{'$date': '2017-02-10T16:39:13.000+0000'},0.4222601794340923,0.132688060731539,2017-02-10
{'$date': '2017-02-10T09:39:00.000+0000'},0.4424763613579402,0.2089853896103897,2017-02-10
{'$date': '2017-02-11T00:00:00.000+0000'},0.4414299242424242,0.1749289772727273,2017-02-11
{'$date': '2017-02-12T15:13:00.000+0000'},0.4804858416777019,0.1843910450015101,2017-02-12
{'$date': '2017-02-12T10:00:00.000+0000'},0.4559184459608185,0.1825271479932497,2017-02-12
{'$date': '2017-02-13T11:30:13.000+0000'},0.4705083443126921,0.1646387006713094,2017-02-13
{'$date': '2017-02-13T07:00:14.000+0000'},0.4667173971861472,0.1620006425865801,2017-02-13
{'$date': '2017-02-13T01:00:00.000+0000'},0.3834435261707989,0.1111845730027548,2017-02-13
{'$date': '2017-02-13T11:11:00.000+0000'},0.5154810004810003,0.2130464165464165,2017-02-13
{'$date': '2017-02-14T14:15:33.000+0000'},0.3794549266247381,0.0732966457023061,2017-02-14
{'$date': '2017-02-14T14:30:00.000+0000'},0.4763328259155647,0.1343772476136954,2017-02-14
{'$date': '2017-02-14T15:30:29.000+0000'},0.326120202020202,0.08133434343434344,2017-02-14
{'$date': '2017-02-14T17:11:00.000+0000'},0.4613889996051123,0.1496217841550324,2017-02-14
{'$date': '2017-02-14T17:44:00.000+0000'},0.5399451439545777,0.177578003757249,2017-02-14
{'$date': '2017-02-14T08:35:12.000+0000'},0.5833333333333334,-0.0591111111111111,2017-02-14
{'$date': '2017-02-15T00:00:00.000+0000'},0.3779761904761905,0.1267857142857143,2017-02-15
{'$date': '2017-02-15T15:49:57.000+0000'},0.4055070288134804,0.1356115300470139,2017-02-15
{'$date': '2017-02-15T16:38:01.000+0000'},0.3911525974025972,-0.109469696969697,2017-02-15
{'$date': '2017-02-15T16:48:31.000+0000'},0.4629248066748067,0.1374316578483245,2017-02-15
{'$date': '2017-02-15T17:46:22.000+0000'},0.4633631482896188,0.1107859052711994,2017-02-15
{'$date': '2017-02-15T10:21:59.000+0000'},0.3343125701459034,0.02184624017957352,2017-02-15
{'$date': '2017-02-15T11:38:02.000+0000'},0.4016899766899767,-0.1089160839160839,2017-02-15
{'$date': '2017-02-15T16:38:05.000+0000'},0.4189726533628973,-0.09277161862527714,2017-02-15
{'$date': '2017-02-16T01:00:00.000+0000'},0.3449813928761298,0.08827219564061668,2017-02-16
{'$date': '2017-02-16T13:58:59.000+0000'},0.3343125701459034,0.02184624017957352,2017-02-16
{'$date': '2017-02-16T14:39:23.000+0000'},0.5288561076604554,0.09214113181504487,2017-02-16
{'$date': '2017-02-16T14:57:47.000+0000'},0.4328479437229437,0.05311620670995672,2017-02-16
{'$date': '2017-02-16T15:19:58.000+0000'},0.4751680943170304,0.1222667403518467,2017-02-16
{'$date': '2017-02-23T17:07:47.000+0000'},0.4373520923520923,0.1684199134199134,2017-02-23
{'$date': '2017-02-23T17:37:54.000+0000'},0.4520202020202019,0.2189393939393939,2017-02-23
{'$date': '2017-02-23T17:48:06.000+0000'},0.4158318734405689,0.1534247757073844,2017-02-23
{'$date': '2017-02-23T06:53:32.000+0000'},0.3511093073593074,0.09061147186147188,2017-02-23
{'$date': '2017-02-23T07:12:14.000+0000'},0.4983674985145572,0.1358096193022664,2017-02-23
{'$date': '2017-02-23T11:14:00.000+0000'},0.4542887539415317,0.2049467893217894,2017-02-23
{'$date': '2017-02-23T13:09:55.000+0000'},0.4981729944229943,0.1333317245817246,2017-02-23
{'$date': '2017-02-24T15:15:00.000+0000'},0.5488564419119972,0.1492086103197214,2017-02-24
{'$date': '2017-02-24T16:55:10.000+0000'},0.4826923076923076,0.2967948717948717,2017-02-24
{'$date': '2017-02-24T17:25:00.000+0000'},0.4690193264785099,0.1302912580616663,2017-02-24
{'$date': '2017-02-28T13:43:00.000+0000'},0.5235498986828773,0.2032991388044581,2017-02-28
{'$date': '2017-02-28T16:11:59.000+0000'},0.45804322991823,0.1277386964886965,2017-02-28
{'$date': '2017-02-28T16:26:51.000+0000'},0.3842836257309942,0.06136695906432747,2017-02-28
{'$date': '2017-02-28T06:18:00.000+0000'},0.4324187824187822,0.07864796614796614,2017-02-28
{'$date': '2017-02-28T07:00:00.000+0000'},0.5481707748034278,0.1914983655799982,2017-02-28
{'$date': '2017-02-28T02:00:00.000+0000'},0.4413194444444444,0.1854166666666667,2017-02-28
{'$date': '2017-02-28T10:38:00.000+0000'},0.4544098822324628,0.0779889912954429,2017-02-28
{'$date': '2017-02-28T11:02:28.000+0000'},0.4646902784958994,0.1185592374058416,2017-02-28
{'$date': '2017-03-01T11:30:02.000+0000'},0.4857510822510822,0.04942400192400193,2017-03-01
{'$date': '2017-03-01T01:00:00.000+0000'},0.3733747756308731,0.1409122584732341,2017-03-01
{'$date': '2017-03-07T13:00:00.000+0000'},0.389311739847454,0.1576458462172748,2017-03-07
{'$date': '2017-03-07T01:00:00.000+0000'},0.368429834054834,0.07013212481962482,2017-03-07
{'$date': '2017-03-07T16:17:00.000+0000'},0.5133531993121032,0.1815646682085038,2017-03-07
{'$date': '2017-03-07T01:00:00.000+0000'},0.3984848484848485,-0.02618371212121212,2017-03-07
{'$date': '2017-03-07T09:38:02.000+0000'},0.4108866442199774,-0.09469696969696971,2017-03-07
{'$date': '2017-03-07T11:00:00.000+0000'},0.5331516514981081,0.2433756859937963,2017-03-07
{'$date': '2017-03-08T00:00:00.000+0000'},0.366366792929293,0.08822601010101008,2017-03-08
{'$date': '2017-03-08T13:10:22.000+0000'},0.3469920291348862,0.1101860441146156,2017-03-08
{'$date': '2017-03-08T14:59:37.000+0000'},0.5098478835978835,0.1762569143819144,2017-03-08
{'$date': '2017-03-08T16:28:07.000+0000'},0.4653939393939394,0.1732140151515151,2017-03-08
{'$date': '2017-02-22T16:08:00.000+0000'},0.5088034188034186,0.2781904761904763,2017-02-22
{'$date': '2017-02-22T06:02:00.000+0000'},0.4856910373577039,0.2007928491261824,2017-02-22
{'$date': '2017-02-22T06:26:07.000+0000'},0.5660000000000001,-0.0531111111111111,2017-02-22
{'$date': '2017-02-22T07:04:42.000+0000'},0.4098073959938366,0.1697808594418764,2017-02-22
{'$date': '2017-02-22T07:11:38.000+0000'},0.3443894993894993,0.08354090354090353,2017-02-22
{'$date': '2017-02-23T01:00:00.000+0000'},0.2698412698412698,0.06547619047619048,2017-02-23
{'$date': '2017-02-23T14:00:02.000+0000'},0.3225757575757575,0.06303030303030303,2017-02-23
{'$date': '2017-02-23T14:23:00.000+0000'},0.5375492400817072,0.216224864601488,2017-02-23
{'$date': '2017-02-23T15:04:45.000+0000'},0.4725914205344586,0.1205972473377536,2017-02-23
{'$date': '2017-02-23T15:53:01.000+0000'},0.3741387615652322,0.1317340421016892,2017-02-23
{'$date': '2017-03-01T16:50:03.000+0000'},0.5041343736908253,0.1070045210166178,2017-03-01
{'$date': '2017-03-01T17:38:02.000+0000'},0.3989967239967241,-0.0821253071253071,2017-03-01
{'$date': '2017-03-01T06:32:16.000+0000'},0.4083509513742071,0.04778893587033121,2017-03-01
{'$date': '2017-03-01T06:42:04.000+0000'},0.4960691823899371,0.1520833333333333,2017-03-01
{'$date': '2017-03-01T07:41:14.000+0000'},0.568,-0.06444444444444444,2017-03-01
{'$date': '2017-03-01T13:08:00.000+0000'},0.5209323110379447,0.2082039204926529,2017-03-01
{'$date': '2017-03-02T13:35:11.000+0000'},0.556644880174292,0.1441721132897604,2017-03-02
{'$date': '2017-03-02T16:15:00.000+0000'},0.5585499338624337,0.1740806878306878,2017-03-02
{'$date': '2017-03-02T07:27:13.000+0000'},0.4410832293883142,0.3007051140949445,2017-03-02
{'$date': '2017-03-02T10:33:17.000+0000'},0.2745901639344263,0.0918032786885246,2017-03-02
{'$date': '2017-02-24T06:02:49.000+0000'},0.3286173767752714,0.05058061821219716,2017-02-24
{'$date': '2017-02-24T08:11:00.000+0000'},0.4240387748452263,0.1557664781455103,2017-02-24
{'$date': '2017-02-25T11:46:00.000+0000'},0.4919059011164273,0.2884426976532239,2017-02-25
{'$date': '2017-02-25T15:13:00.000+0000'},0.4814545454545454,0.2286998556998557,2017-02-25
{'$date': '2017-02-25T16:00:00.000+0000'},0.5047892139013633,0.1361380831006999,2017-02-25
{'$date': '2017-02-26T11:49:00.000+0000'},0.5176272821381513,0.1230567319154275,2017-02-26
{'$date': '2017-02-27T12:00:36.000+0000'},0.5260027244728737,0.1773110637289741,2017-02-27
{'$date': '2017-02-27T15:11:36.000+0000'},0.3866299270904532,0.1207728127136023,2017-02-27
{'$date': '2017-02-27T15:13:23.000+0000'},0.457100223009314,0.1488021448248721,2017-02-27
{'$date': '2017-02-27T16:14:23.000+0000'},0.5063418577307465,0.2143077601410934,2017-02-27
{'$date': '2017-03-02T10:59:10.000+0000'},0.5312900128040974,0.1699406032152512,2017-03-02
{'$date': '2017-03-03T11:30:02.000+0000'},0.5145665515918681,0.1432465477560414,2017-03-03
{'$date': '2017-03-03T16:56:45.000+0000'},0.3936161841630592,0.1407486697330447,2017-03-03
{'$date': '2017-03-03T14:33:00.000+0000'},0.507020462803595,0.1422905909351692,2017-03-03
{'$date': '2017-03-04T16:45:37.000+0000'},0.3744826327518635,0.09984681984681984,2017-03-04
{'$date': '2017-03-06T00:00:00.000+0000'},0.4413194444444444,0.1854166666666667,2017-03-06
{'$date': '2017-03-06T13:51:00.000+0000'},0.5303140830800405,0.157023387369132,2017-03-06
{'$date': '2017-03-06T01:00:00.000+0000'},0.3995203659976387,0.02643890200708382,2017-03-06
{'$date': '2017-03-06T17:41:27.000+0000'},0.4993083900226758,0.09449546485260771,2017-03-06
{'$date': '2017-03-06T12:08:00.000+0000'},0.427179402722881,0.1069149570236527,2017-03-06
{'$date': '2017-02-16T09:38:06.000+0000'},0.4273125996810209,-0.1003588516746411,2017-02-16
{'$date': '2017-02-16T01:00:00.000+0000'},0.5180555555555556,0.09305555555555556,2017-02-16
{'$date': '2017-02-16T01:00:00.000+0000'},0.5180555555555556,0.09305555555555556,2017-02-16
{'$date': '2017-02-17T12:38:03.000+0000'},0.4105708245243129,-0.09140239605355883,2017-02-17
{'$date': '2017-02-17T01:00:00.000+0000'},0.2782921810699588,0.07386831275720164,2017-02-17
{'$date': '2017-02-17T11:01:00.000+0000'},0.4520859671302149,0.1201222081753055,2017-02-17
{'$date': '2017-02-19T15:04:00.000+0000'},0.4546331505374058,0.163827829971447,2017-02-19
